Line, 5.39924716270079763092, 7.75671280348191416465, 8.82375271121729021218, 1.43819560504749754948, r
Line, 0.82370771683670906960, 3.49378935206069218822, 0.84680551002272563821, 5.14793130893283379379, r
Line, 3.10020195711324753063, 5.32426191989190655818, 4.10394697003953723424, 1.53468321514146355256, r
Line, 0.72609719737536715378, 6.48098085551788738456, 7.36576572821452746354, 7.96485420277905475928, r
Line, 4.87591224047607685321, 0.28234392520091633472, 6.78672762259201700630, 9.76769076914273526313, r
Line, 4.79448512871335985608, 6.24403664864378615817, 6.68696625595074944925, 2.22742357734276108516, r
Line, 4.75571932237092465101, 4.36595700464302094446, 5.57910153081851589718, 7.24761063444853448345, r
Line, 0.42343025409025458750, 0.25406745633195892964, 6.28580045277906762635, 9.32069887737635127678, r
Line, 3.46721291545229348685, 8.58906553140616324526, 8.08789060831417039310, 1.59475883696091669250, r
Line, 0.69197279535675781936, 1.98040608692976904948, 6.16141030921619936578, 2.92129674232002534140, r
Line, 0.27285248614436374837, 5.35968355392185458186, 6.55501521164665401642, 5.70448402059472670089, r
Line, 4.66149699137750594957, 2.80648655880760067305, 5.51374611627403332648, 4.92733004826119280750, r
Line, 0.05699731971043897616, 1.78224076467946690450, 3.91658353007179016458, 9.77634941903419729670, r
Line, 2.00422785173078121801, 8.49650998490938569319, 4.09261601632276228457, 8.60592572890725904244, r
Line, 3.68427618842682269573, 3.43998630597592924829, 8.45928038391178915845, 0.68867485299234365570, r
Line, 2.33878110987794540776, 1.09506794777048055423, 9.67347217255057678642, 4.58029270226674967148, r
Line, 4.96980891283242876000, 3.55115542112344328984, 9.84489296989174178520, 3.85508018308503119798, r
Line, 1.29846146616932167639, 4.17936848285303952366, 6.67241426905438661521, 7.49886655504613841572, r
Line, 1.69348050555761631131, 9.63638613004097521753, 9.68335686803817807800, 9.24286075091492875799, r
Line, 1.83887276075892280858, 2.22922469528871847189, 9.71316160412225571008, 7.98452460327007784713, r
Line, 2.89932173758507527594, 7.72050614818833214059, 4.11537527084685983425, 1.02478822408790026799, r
Line, 6.30389413986275037871, 6.32760620510244109482, 6.40335346211202782740, 2.45671255930674403700, r
Line, 6.49533693500749009786, 0.31199704470384004296, 7.45539865398427537002, 8.74302237841137142027, r
Line, 8.90321070468689867994, 6.72402067645601242418, 9.15145674359191296787, 2.29812318395964076956, r
Line, 1.06996206458063736200, 3.94108486927785106602, 4.28978348190864355871, 7.37114849491218393496, r
Line, 2.43056818250014572413, 8.36949939665497488761, 2.75369960962203919053, 6.49177499411275249486, r
Line, 0.72338954557609635998, 3.36551790948047990781, 7.90555254225950143621, 9.31611506413746859323, r
Line, 3.52293510222184247382, 9.62050069261883322724, 6.15076676707418634749, 0.05450389115460141376, r
Line, 1.97118598408360767849, 3.04693148742721486855, 9.51929155570254081908, 7.64337147419244722357, r
Line, 1.45289953166405139129, 0.76534797900577711260, 4.54383677867701862851, 2.60206824305965334077, r
Line, 8.89907601138900972160, 3.17405086212927312062, 9.61479432650740584165, 0.79628289693869480637, r
Line, 7.37713965025293560984, 9.43396160468021172107, 8.90099800523469397717, 3.36289792577342794289, r
Line, 1.63147152934112749101, 3.31741668125404620682, 9.19088125738189631875, 7.50438755631766696297, r
Line, 1.49948690647666693643, 0.62941709207441354224, 4.89179970925495055667, 3.86653773249710397408, r
Line, 2.34248743127927205876, 6.89273421524989959863, 5.58526619831668647009, 1.84553911692052263760, r
Line, 3.58907474842375950885, 9.89513617510775844721, 5.96757749054879127470, 8.48310353930377836207, r
Line, 1.46993769891387016102, 0.47318207861543948312, 5.48159026962998652266, 2.82223408592766844549, r
Line, 0.00431667847925809589, 7.82289525778671546163, 1.75907229423720945505, 8.52704634475484368750, r
Line, 3.38709731720905260488, 0.72772965172904324760, 8.59114014547757420814, 8.34712364754122759791, r
Line, 1.17650854050097231074, 0.31720664761480943383, 8.57291590715891338448, 6.67375142041647784197, r
Line, 0.52080631028843193953, 5.69642989564477897346, 4.98818885945379442148, 9.60069283948942242546, r
Line, 0.68841052782313116865, 4.34207811015340183758, 9.83431254663799947480, 0.31697237786407095328, r
Line, 2.72842644906099796032, 2.86065256768766840167, 4.81501807330578657229, 6.29271358778868883377, r
Line, 3.65083240263101682643, 0.55028360315075075526, 4.66581138720727128799, 8.17108237604145593025, r
