Point, 0.48802321687688365870, 1.15500000000000024869, black
Point, 1.38098002009152809322, 1.05000000000000026645, black
Point, 1.24167875879004352413, 0.82500000000000017764, black
Point, 0.45944859917401492666, 1.22500000000000031086, black
Point, 0.44516129032258056064, 0.78500000000000014211, black
Point, 0.69161736800982254181, 1.02500000000000035527, black
Point, 1.21667596830003343911, 0.53500000000000014211, black
Point, 0.54517245228262090073, 1.39500000000000046185, black
Point, 0.60946534211407521475, 0.69000000000000016875, black
Point, 0.82734680209844846388, 0.35000000000000019984, black
Point, 1.62029244335305278035, 0.95000000000000017764, black
Point, 1.20953231387431636712, 1.28000000000000024869, black
Point, 0.56303158834691369172, 0.93000000000000038192, black
Point, 0.28085723853108601755, 0.92000000000000037303, black
Point, 0.64518361424266101878, 1.14500000000000023981, black
Point, 0.17727424935818725249, 1.19500000000000028422, black
Point, 0.27014175689251029855, 0.78500000000000014211, black
Point, 0.21299252148677305652, 0.97500000000000031086, black
Point, 0.64161178702980237176, 0.62000000000000010658, black
Point, 0.57731889719834805774, 0.34000000000000019096, black
Point, 1.52742493581872973429, 0.73500000000000031974, black
Point, 1.14523942404286183105, 0.45500000000000018208, black
Point, 0.84163411094988282990, 0.08500000000000007550, black
Point, 0.58446255162406512973, 1.63500000000000023093, black
Point, 0.73090746735126677081, 1.68500000000000049738, black
Point, 0.85949324701417562089, 1.63000000000000033751, black
Point, 0.82377497488558981686, 1.22500000000000031086, black
Point, 1.00000000000000000000, 2.00000000000000000000, black
Point, 1.29882799419578076616, 1.56500000000000039080, black
Point, 1.51313762696729559032, 0.96000000000000018652, black
Point, 1.50956579975443694330, 0.79000000000000025757, black
Point, 0.43801763589686348865, 0.36000000000000020872, black
Point, 0.59517803326264084873, 1.52500000000000035527, black
Point, 0.52016966179261081571, 0.74500000000000032863, black
Point, 0.31300368344681317456, 0.66000000000000014211, black
Point, 0.77734122111842829383, 0.66000000000000014211, black
Point, 0.86306507422703426791, 0.75500000000000033751, black
Point, 0.97736354503850875197, 1.69500000000000028422, black
Point, 1.22739144993860915811, 0.77500000000000035527, black
Point, 0.00000000000000000000, 0.00000000000000000000, black
Point, 0.69876102243553961380, 1.53500000000000058620, black
Point, 0.83091862931130711090, 1.32000000000000028422, black
